rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1518311050599557900,,239,,0,0,'',,0,0,4220.5327598,-7103.9298105,5.989,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311050609191344,,240,,0,0,'',,0,0,4220.5350521,-7103.9316097,12.588,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311051212464256,,241,,0,0,'',,0,0,4220.5315604,-7103.9296101,2.893,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311051218374721,,242,,0,0,'',,0,0,4220.5313915,-7103.9293155,2.867,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311051221021818,,243,,0,0,'',,0,0,4220.5324564,-7103.9301143,6.199,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311051273549968,,244,,0,0,'',,0,0,4220.5320592,-7103.9296726,5.536,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311051565739107,,245,,0,0,'',,0,0,4220.5320093,-7103.9291884,6.022,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311051726488548,,246,,0,0,'',,0,0,4220.5342776,-7103.93076,12.228,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311051889254779,,247,,0,0,'',,0,0,4220.5306225,-7103.9287385,2.001,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311052439526374,,248,,0,0,'',,0,0,4220.5306997,-7103.9287083,2.649,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311052442469943,,249,,0,0,'',,0,0,4220.5303012,-7103.9284873,0.732,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311052524714287,,250,,0,0,'',,0,0,4220.5293911,-7103.9279975,-2.152,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311053672376413,,251,,0,0,'',,0,0,4220.5304193,-7103.9283005,0.69,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311053677203016,,252,,0,0,'',,0,0,4220.5312067,-7103.9287175,2.869,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311053680192798,,253,,0,0,'',,0,0,4220.5304159,-7103.9281172,0.8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311053682471015,,254,,0,0,'',,0,0,4220.5344966,-7103.9316312,11.496,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311053684052750,,255,,0,0,'',,0,0,4220.528744,-7103.9267899,-3.172,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311053979170913,,256,,0,0,'',,0,0,4220.5326574,-7103.9290488,7.482,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518311053981518866,,257,,0,0,'',,0,0,4220.5299792,-7103.9273131,-0.182,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
