rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1518446518549735065,,64,,0,0,'',,0,0,4220.1800632,-7105.3023475,42.381,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446518727285586,,65,,0,0,'',,0,0,4220.1800737,-7105.3023525,42.325,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446518929812993,,66,,0,0,'',,0,0,4220.1800906,-7105.3023651,42.272,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446519137454890,,67,,0,0,'',,0,0,4220.1801074,-7105.3023767,42.192,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446519351502994,,68,,0,0,'',,0,0,4220.1801176,-7105.3023847,42.136,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446519551315835,,69,,0,0,'',,0,0,4220.1801192,-7105.3023892,42.09,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446519738872821,,70,,0,0,'',,0,0,4220.1801248,-7105.3023989,42.04,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446519942415522,,71,,0,0,'',,0,0,4220.1801001,-7105.3024024,42.02,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446520160407384,,72,,0,0,'',,0,0,4220.1800808,-7105.302413,41.977,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446520337454781,,73,,0,0,'',,0,0,4220.1800655,-7105.3024219,41.942,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446520541860778,,74,,0,0,'',,0,0,4220.1800434,-7105.3024098,41.976,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446520734033804,,75,,0,0,'',,0,0,4220.1800209,-7105.3023986,42.008,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446520934801051,,76,,0,0,'',,0,0,4220.1800082,-7105.3023919,42.081,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446521145373699,,77,,0,0,'',,0,0,4220.179986,-7105.3023818,42.13,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446521334329932,,78,,0,0,'',,0,0,4220.179969,-7105.3023749,42.161,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446521537559991,,79,,0,0,'',,0,0,4220.1799678,-7105.3023846,42.124,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446521735905701,,80,,0,0,'',,0,0,4220.1799635,-7105.3023901,42.084,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446521938150955,,81,,0,0,'',,0,0,4220.1799586,-7105.3024006,42.053,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446522143626928,,82,,0,0,'',,0,0,4220.179909,-7105.3024578,41.961,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446522350875280,,83,,0,0,'',,0,0,4220.1799081,-7105.3024578,41.967,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446522556259815,,84,,0,0,'',,0,0,4220.1799057,-7105.302458,41.971,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446522731791611,,85,,0,0,'',,0,0,4220.1799053,-7105.3024563,41.975,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446522942951440,,86,,0,0,'',,0,0,4220.1799111,-7105.3024587,41.946,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446523151570159,,87,,0,0,'',,0,0,4220.1799126,-7105.3024606,41.944,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446523344948031,,88,,0,0,'',,0,0,4220.1799088,-7105.3024591,41.957,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446523543119130,,89,,0,0,'',,0,0,4220.1799095,-7105.3024607,41.954,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446523734937111,,90,,0,0,'',,0,0,4220.1799503,-7105.3024749,41.706,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446523941898478,,91,,0,0,'',,0,0,4220.179979,-7105.3024743,41.627,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446524148625524,,92,,0,0,'',,0,0,4220.1799761,-7105.3024814,41.595,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446524355875073,,93,,0,0,'',,0,0,4220.1799829,-7105.30249,41.538,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446524543147099,,94,,0,0,'',,0,0,4220.179979,-7105.3024948,41.519,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446524743605904,,95,,0,0,'',,0,0,4220.1799738,-7105.3025024,41.483,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446524941456338,,96,,0,0,'',,0,0,4220.1799534,-7105.3025135,41.524,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446525138368427,,97,,0,0,'',,0,0,4220.1799469,-7105.3025173,41.518,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446525346598966,,98,,0,0,'',,0,0,4220.1799389,-7105.3025227,41.492,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446525552209335,,99,,0,0,'',,0,0,4220.1798702,-7105.3025362,41.528,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446525753297722,,100,,0,0,'',,0,0,4220.179872,-7105.3025393,41.526,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446525945227927,,101,,0,0,'',,0,0,4220.1799442,-7105.3025432,41.376,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446526143202175,,102,,0,0,'',,0,0,4220.1799553,-7105.3025482,41.343,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446526326939858,,103,,0,0,'',,0,0,4220.1799565,-7105.3025591,41.312,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446526551017779,,104,,0,0,'',,0,0,4220.1799531,-7105.3025628,41.274,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446526732055590,,105,,0,0,'',,0,0,4220.1799539,-7105.302568,41.25,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446526940218012,,106,,0,0,'',,0,0,4220.179857,-7105.3026069,40.959,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446527168066212,,107,,0,0,'',,0,0,4220.1798569,-7105.3026088,40.947,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446527339657706,,108,,0,0,'',,0,0,4220.1798548,-7105.3026103,40.945,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446527544857913,,109,,0,0,'',,0,0,4220.1798516,-7105.3026096,40.956,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446527737811528,,110,,0,0,'',,0,0,4220.179851,-7105.3026096,40.955,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446527943215842,,111,,0,0,'',,0,0,4220.1798496,-7105.3026082,40.967,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446528130280759,,112,,0,0,'',,0,0,4220.1798512,-7105.3026085,40.962,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446528356296936,,113,,0,0,'',,0,0,4220.179853,-7105.3026095,40.962,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446528559540289,,114,,0,0,'',,0,0,4220.1798508,-7105.3026092,40.959,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446528726058374,,115,,0,0,'',,0,0,4220.1798507,-7105.3026104,40.958,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446528945097405,,116,,0,0,'',,0,0,4220.1797642,-7105.3026054,40.878,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446529134968741,,117,,0,0,'',,0,0,4220.1797518,-7105.30261,40.844,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446529343777458,,118,,0,0,'',,0,0,4220.1797382,-7105.3026139,40.816,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446529549549977,,119,,0,0,'',,0,0,4220.1797203,-7105.302618,40.792,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446529734577880,,120,,0,0,'',,0,0,4220.1797223,-7105.3026232,40.745,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446529938419337,,121,,0,0,'',,0,0,4220.1797129,-7105.3026277,40.719,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446530144440873,,122,,0,0,'',,0,0,4220.1797082,-7105.3026312,40.689,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446530356998643,,123,,0,0,'',,0,0,4220.1797023,-7105.3026355,40.653,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446530541175147,,124,,0,0,'',,0,0,4220.1797009,-7105.3026419,40.614,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446530731486642,,125,,0,0,'',,0,0,4220.179691,-7105.3026479,40.579,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446530925714750,,126,,0,0,'',,0,0,4220.1796797,-7105.3026555,40.556,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446531138582722,,127,,0,0,'',,0,0,4220.1796755,-7105.3026585,40.539,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446531344541931,,128,,0,0,'',,0,0,4220.1796695,-7105.302663,40.525,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446531553807102,,129,,0,0,'',,0,0,4220.1796704,-7105.3026687,40.499,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446531735053628,,130,,0,0,'',,0,0,4220.179665,-7105.3026718,40.487,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446531944258154,,131,,0,0,'',,0,0,4220.1796595,-7105.3026768,40.462,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446532156179147,,132,,0,0,'',,0,0,4220.1796578,-7105.3026786,40.436,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446532341798661,,133,,0,0,'',,0,0,4220.1796505,-7105.3026848,40.413,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446532549957923,,134,,0,0,'',,0,0,4220.1796455,-7105.3026861,40.39,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446532732991067,,135,,0,0,'',,0,0,4220.1796411,-7105.3026877,40.368,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446532939891236,,136,,0,0,'',,0,0,4220.1796365,-7105.3026952,40.353,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446533146195332,,137,,0,0,'',,0,0,4220.1796312,-7105.3026997,40.34,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446533338873327,,138,,0,0,'',,0,0,4220.1796222,-7105.3027043,40.336,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446533551135631,,139,,0,0,'',,0,0,4220.1796139,-7105.3027068,40.329,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446533732133191,,140,,0,0,'',,0,0,4220.1796103,-7105.3027116,40.314,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446533945816828,,141,,0,0,'',,0,0,4220.1796048,-7105.3027177,40.306,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446534141584161,,142,,0,0,'',,0,0,4220.1796072,-7105.3027261,40.287,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446534354219168,,143,,0,0,'',,0,0,4220.179607,-7105.3027324,40.268,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446534547311775,,144,,0,0,'',,0,0,4220.1796045,-7105.3027343,40.258,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446534741707431,,145,,0,0,'',,0,0,4220.1796016,-7105.3027408,40.245,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446534946554039,,146,,0,0,'',,0,0,4220.1795985,-7105.3027502,40.223,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446535133291988,,147,,0,0,'',,0,0,4220.1796011,-7105.3027572,40.208,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446535331172901,,148,,0,0,'',,0,0,4220.1795938,-7105.3027632,40.2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446535547420827,,149,,0,0,'',,0,0,4220.179591,-7105.3027682,40.194,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446535733322584,,150,,0,0,'',,0,0,4220.1795832,-7105.302774,40.194,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446535932421037,,151,,0,0,'',,0,0,4220.1795732,-7105.3027814,40.182,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446536146295473,,152,,0,0,'',,0,0,4220.1795682,-7105.3027872,40.176,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446536338604301,,153,,0,0,'',,0,0,4220.1795573,-7105.3027918,40.18,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446536529821979,,154,,0,0,'',,0,0,4220.1795529,-7105.3027978,40.168,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446536728066457,,155,,0,0,'',,0,0,4220.179551,-7105.302804,40.146,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446536936422168,,156,,0,0,'',,0,0,4220.1795444,-7105.3028096,40.14,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446537134086699,,157,,0,0,'',,0,0,4220.179539,-7105.3028157,40.127,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446537336052661,,158,,0,0,'',,0,0,4220.1795366,-7105.3028197,40.112,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446537522830531,,159,,0,0,'',,0,0,4220.179529,-7105.3028236,40.099,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446537730941043,,160,,0,0,'',,0,0,4220.1795224,-7105.3028282,40.086,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446537958249581,,161,,0,0,'',,0,0,4220.1795182,-7105.3028331,40.074,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446538139653023,,162,,0,0,'',,0,0,4220.1795146,-7105.3028355,40.057,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446538324875947,,163,,0,0,'',,0,0,4220.1795108,-7105.3028391,40.044,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446538560293434,,164,,0,0,'',,0,0,4220.1795087,-7105.3028412,40.03,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446538738457537,,165,,0,0,'',,0,0,4220.1795046,-7105.3028427,40.027,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446538937639481,,166,,0,0,'',,0,0,4220.1794974,-7105.3028448,40.017,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446539138995136,,167,,0,0,'',,0,0,4220.179492,-7105.3028458,40.013,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446539353401120,,168,,0,0,'',,0,0,4220.1794785,-7105.302848,40.012,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446539526654806,,169,,0,0,'',,0,0,4220.1794678,-7105.3028517,40.005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518446539735149470,,170,,0,0,'',,0,0,4220.179462,-7105.3028532,39.99,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
