rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1518310213990985155,,141,,0,0,'',,0,0,4220.5342886,-7103.9290722,3.946,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310213993129516,,142,,0,0,'',,0,0,4220.5349258,-7103.9292994,6.416,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310213996353437,,143,,0,0,'',,0,0,4220.5348878,-7103.9293808,6.442,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310213998612933,,144,,0,0,'',,0,0,4220.5348814,-7103.9293058,6.427,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310214001228205,,145,,0,0,'',,0,0,4220.5350908,-7103.9302426,6.23,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310214003563515,,146,,0,0,'',,0,0,4220.5350916,-7103.9301027,6.827,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310214005937588,,147,,0,0,'',,0,0,4220.5349438,-7103.9292047,6.621,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310214009320426,,148,,0,0,'',,0,0,4220.5350388,-7103.9292465,6.597,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310214592881479,,149,,0,0,'',,0,0,4220.5351123,-7103.9292507,6.693,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310214597587971,,150,,0,0,'',,0,0,4220.5351404,-7103.9292774,6.605,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310214599609719,,151,,0,0,'',,0,0,4220.5351263,-7103.9293107,6.586,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310214681572216,,152,,0,0,'',,0,0,4220.5351731,-7103.9291883,6.335,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310215243158832,,153,,0,0,'',,0,0,4220.5352047,-7103.9291827,6.23,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310217360197365,,154,,0,0,'',,0,0,4220.5351357,-7103.9292073,5.879,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310217363800815,,155,,0,0,'',,0,0,4220.5351381,-7103.9292262,5.926,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310217744218324,,156,,0,0,'',,0,0,4220.5351118,-7103.9292338,6.055,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310217748808638,,157,,0,0,'',,0,0,4220.5350214,-7103.9292292,5.875,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310217751146426,,158,,0,0,'',,0,0,4220.5350323,-7103.9292656,5.78,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310217753663246,,159,,0,0,'',,0,0,4220.5350046,-7103.9292484,5.708,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310217755783888,,160,,0,0,'',,0,0,4220.5349439,-7103.9293426,5.446,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310217759156428,,161,,0,0,'',,0,0,4220.5349192,-7103.9293973,5.711,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310217762261556,,162,,0,0,'',,0,0,4220.534831,-7103.9295201,5.688,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310217764552242,,163,,0,0,'',,0,0,4220.5348384,-7103.9294582,5.47,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1518310217767435098,,164,,0,0,'',,0,0,4220.5347871,-7103.9294556,5.553,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
